number,x,y,theta,cmd_value 
0,8.53401613235,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.50241573654,-3.26167998958,-0.60864279329,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.63999009132,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.52143639464,-3.2941512841,-0.507900040314,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.71750402451,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.52143639464,-3.2941512841,-0.507900040314,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.80819106102,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.52506320872,-3.30484464662,-0.472120850615,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.92330121994,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.52755534124,-3.31371640055,-0.446300798378,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.13741517067,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.52755534124,-3.31371640055,-0.446300798378,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.24290204048,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.52414210261,-3.32590667428,-0.427393027505,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.31994509697,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.52414210261,-3.32590667428,-0.427393027505,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.4328660965,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.52413893674,-3.32591794233,-0.427375669461,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.53394603729,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.5222302773,-3.32224311931,-0.428642445455,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.65630912781,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.52078088351,-3.32204363144,-0.428879196817,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.74344921112,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.52077699754,-3.32204310723,-0.428879847473,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.82225418091,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.52010839861,-3.3217365324,-0.428958172768,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.92171001434,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.52010839861,-3.3217365324,-0.428958172768,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,10.045137167,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.52010611107,-3.32173548349,-0.428958440683,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,10.1527671814,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.51980640334,-3.32159840804,-0.429036831152,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,10.6631491184,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.51800791487,-3.32100678194,-0.429193522026,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,10.7662751675,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.51800791487,-3.32100678194,-0.429193522026,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,10.8614032269,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.4998838866,-3.32318802484,-0.430909710097,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,10.9727830887,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.49946436497,-3.32137128828,-0.430989407775,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.0916960239,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.50268310442,-3.31922731572,-0.429102696299,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.1616120338,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.51593980813,-3.31825766684,-0.407053738297,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.281566143,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.5282042757,-3.3126289006,-0.37341579612,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.3646190166,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.53382592472,-3.3100174165,-0.362004926186,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.5463972092,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.55969105626,-3.29813777623,-0.308178533653,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.7072520256,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.55969105626,-3.29813777623,-0.308178533653,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.8710210323,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.57414162914,-3.2920726811,-0.280495734918,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.946447134,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.57414162914,-3.2920726811,-0.280495734918,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,12.209482193,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.61718107217,-3.27263449816,-0.178606695559,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,12.4019901752,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.72814742077,-3.22173886796,0.0760564805201,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,12.562844038,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.90581130053,-3.13337868641,0.463719065808,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,12.646184206,1.86425492608,-1.28297310245,1.67774121199,1.85680159186,-1.40560416946,1.70414733806,1.90611327468,-3.13322849787,0.464379216544,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,12.926431179,0.922153918144,-1.41908780801,-1.98432959027,0.951430180092,-1.35436131042,-1.98709732039,1.90611327468,-3.13322849787,0.464379216544,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.0335581303,0.909445882171,-1.47490808793,-1.88710849733,0.930129802885,-1.41037909204,-1.89080949263,1.90611327468,-3.13322849787,0.464379216544,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.1063871384,0.909445882171,-1.47490808793,-1.88710849733,0.930129802885,-1.41037909204,-1.89080949263,1.95695432076,-3.10618613176,0.597429181175,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.2373600006,0.884068983006,-1.51260909333,-1.82309951314,0.912325946576,-1.47244077044,-1.80551510633,1.95695432076,-3.10618613176,0.597429181175,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
