number,x,y,theta,cmd_value 
0,1.76939201355,-0.636990963486,-0.749477122776,-2.450124379,-0.711300121749,-0.817469201742,-2.4655802207,-0.677397797062,-0.795614940598,-2.37975755366,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.83050203323,-0.636990963486,-0.749477122776,-2.450124379,-0.711300121749,-0.817469201742,-2.4655802207,-0.682248464569,-0.801634502682,-2.36439024249,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.899518013,-0.664551300614,-0.782641290864,-2.38866133777,-0.738127699334,-0.85749678426,-2.40203835355,-0.699494240266,-0.82637315354,-2.3006405335,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.96850681305,-0.680972823,-0.814551214699,-2.3067425071,-0.755249738975,-0.893719416461,-2.3192827522,-0.719943302175,-0.854523524224,-2.22409092224,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.02741098404,-0.680972823,-0.814551214699,-2.3067425071,-0.755249738975,-0.893719416461,-2.3192827522,-0.731745127328,-0.871097319778,-2.18482294364,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.08716082573,-0.700790134305,-0.850449626004,-2.25389176166,-0.775601960889,-0.931344561604,-2.26376733009,-0.741682778791,-0.881322980619,-2.1570495081,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.14975380898,-0.700790134305,-0.850449626004,-2.25389176166,-0.775601960889,-0.931344561604,-2.26376733009,-0.759126057895,-0.903637846491,-2.09190729347,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.21392583847,-0.718396464137,-0.880032641019,-2.18884772321,-0.788211866921,-0.96902062489,-2.20110063332,-0.759230491081,-0.90376265193,-2.09152835623,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.27216386795,-0.740777454042,-0.905327439563,-2.11359325893,-0.800857289704,-1.00353543621,-2.12875052138,-0.775890510049,-0.925208608554,-2.03051325358,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.33216381073,-0.740777454042,-0.905327439563,-2.11359325893,-0.800857289704,-1.00353543621,-2.12875052138,-0.792216334997,-0.941707962359,-1.97445386401,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.39103889465,-0.762521248004,-0.927541966581,-2.03891393057,-0.823664723744,-1.02348995764,-2.05070655167,-0.806704052573,-0.957448076292,-1.9142545803,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.45291280746,-0.762521248004,-0.927541966581,-2.03891393057,-0.823664723744,-1.02348995764,-2.05070655167,-0.814109259248,-0.967846173647,-1.88698228049,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.51488780975,-0.781049473406,-0.95262621399,-1.95252833385,-0.845254088998,-1.04398709808,-1.96250619387,-0.825565721794,-0.98587552856,-1.83555779313,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.57492303848,-0.801028475029,-0.972884624215,-1.88689900425,-0.873025686526,-1.07051210141,-1.89636056063,-0.831979925672,-0.994749859668,-1.80759670564,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.63366603851,-0.801028475029,-0.972884624215,-1.88689900425,-0.873025686526,-1.07051210141,-1.89636056063,-0.843516129304,-1.01142740852,-1.75556141746,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.69166088104,-0.818182329517,-0.998961355562,-1.82862199122,-0.867363451542,-1.10333206417,-1.83889472591,-0.848675929822,-1.01953798543,-1.73144400303,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.75586795807,-0.818182329517,-0.998961355562,-1.82862199122,-0.867363451542,-1.10333206417,-1.83889472591,-0.860399397089,-1.03659240156,-1.67870924177,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.81700897217,-0.831399061721,-1.02200716153,-1.76452907548,-0.870797141018,-1.13227967982,-1.77564847493,-0.860449242616,-1.03666347525,-1.67849397777,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.89788985252,-0.838235632847,-1.04113692839,-1.70648453557,-0.870196985135,-1.15293581333,-1.71756035562,-0.86718361108,-1.04583452864,-1.64864961547,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.96268701553,-0.845555442018,-1.04682720152,-1.68495410894,-0.877584242725,-1.1633373697,-1.68064948322,-0.880558167275,-1.05904571453,-1.59793637341,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.03261184692,-0.850789880864,-1.05115115163,-1.66961857654,-0.877584242725,-1.1633373697,-1.68064948322,-0.88785344789,-1.06333734806,-1.57484343728,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.09060001373,-0.855022919783,-1.05578807002,-1.64927486456,-0.876786437509,-1.17185101405,-1.64601930155,-0.88787204085,-1.06334798711,-1.57478917907,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.15276885033,-0.855022919783,-1.05578807002,-1.64927486456,-0.876786437509,-1.17185101405,-1.64601930155,-0.894043761295,-1.06653684069,-1.55319105593,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.21275401115,-0.860983233538,-1.06724587758,-1.61793913477,-0.873614321353,-1.17080580113,-1.63015598489,-0.898455789614,-1.06654388147,-1.54163317193,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.27333188057,-0.872867263706,-1.06094752492,-1.58669362615,-0.887869300463,-1.16036118657,-1.59904696728,-0.899690186729,-1.06715990773,-1.53787331591,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.35255789757,-0.872867263706,-1.06094752492,-1.58669362615,-0.887869300463,-1.16036118657,-1.59904696728,-0.902002255723,-1.06700382347,-1.53332235615,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.41273188591,-0.884082747093,-1.0573511853,-1.58351931172,-0.894467655339,-1.15430158857,-1.59492840468,-0.903169451788,-1.06733700873,-1.53121052904,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.47520399094,-0.880193043946,-1.05982106081,-1.57902606958,-0.891258572592,-1.15385107076,-1.59023524687,-0.903546116723,-1.06607242241,-1.53152608214,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.54755401611,-0.880193043946,-1.05982106081,-1.57902606958,-0.891258572592,-1.15385107076,-1.59023524687,-0.904356043708,-1.06624651077,-1.53143439106,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.60942792892,-0.883901260223,-1.05838332582,-1.57832562336,-0.892442377151,-1.14991966008,-1.59033996544,-0.904653839784,-1.06584213281,-1.53047161758,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.67575287819,-0.883202725216,-1.05783873652,-1.57438648336,-0.893160408597,-1.14887425219,-1.58648048881,-0.904926422284,-1.06551637546,-1.52991172101,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.80860495567,-0.882443871504,-1.05827516542,-1.57598471587,-0.89357615397,-1.14788028333,-1.58811744469,-0.904967689398,-1.06518597697,-1.53003205388,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.86950588226,-0.883434444126,-1.05673584524,-1.57742300664,-0.893499038597,-1.14560528783,-1.58949520373,-0.905105854077,-1.06405489647,-1.53109826334,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.93079090118,-0.883434444126,-1.05673584524,-1.57742300664,-0.893499038597,-1.14560528783,-1.58949520373,-0.905123845259,-1.06402830288,-1.53118341774,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.018460989,-0.883224960488,-1.05628439953,-1.5776355232,-0.893096618555,-1.14294498692,-1.58968399615,-0.905115025331,-1.0640404706,-1.53114205919,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.09060692787,-0.889751798849,-1.05159548228,-1.57877560696,-0.898665572052,-1.13961852459,-1.59078311155,-0.905115025331,-1.0640404706,-1.53114205919,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.15795397758,-0.889751798849,-1.05159548228,-1.57877560696,-0.896735782821,-1.14197064355,-1.58912496754,-0.905110438889,-1.06373278506,-1.53126017496,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.21568894386,-0.8872802821,-1.05312321733,-1.57711573646,-0.896735782821,-1.14197064355,-1.58912496754,-0.90489959211,-1.06372739358,-1.53126017496,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.27581381798,-0.889819674173,-1.05209275251,-1.57845830342,-0.898515049503,-1.14058925485,-1.59042849486,-0.904899903838,-1.06372740155,-1.53126017496,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.33413887024,-0.889819674173,-1.05209275251,-1.57845830342,-0.898515049503,-1.14058925485,-1.59042849486,-0.904899108774,-1.06372738122,-1.53126017496,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.41228485107,-0.887095496383,-1.05372549496,-1.57797015196,-0.894137156605,-1.14176741675,-1.5895996124,-0.904899108774,-1.06372738122,-1.53126017496,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.47702884674,-0.884376619586,-1.05523069711,-1.57688706066,-0.893908179368,-1.1418463893,-1.58892235515,-0.904899108774,-1.06372738122,-1.53126017496,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.53499984741,-0.884376619586,-1.05523069711,-1.57688706066,-0.893908179368,-1.1418463893,-1.58892235515,-0.904899108774,-1.06372738122,-1.53126017496,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.59472799301,-0.882995606029,-1.05588121362,-1.57632534721,-0.892601871966,-1.14313515805,-1.58837035019,-0.904899108774,-1.06372738122,-1.53126017496,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.85343980789,-0.883596683022,-1.05484532051,-1.57792964143,-0.893364857589,-1.1420237271,-1.58997529823,-0.910650485461,-1.05628894704,-1.53286809579,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.91908288002,-0.886335089966,-1.05157010745,-1.57724251078,-0.901987240532,-1.13750232507,-1.58894058729,-0.912221567937,-1.05350141127,-1.53407316757,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.98664402962,-0.896509271411,-1.04303441958,-1.57056260554,-0.92446190937,-1.12717367769,-1.58193644381,-0.912260856436,-1.05250377739,-1.53467394481,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.04930400848,-0.896509271411,-1.04303441958,-1.57056260554,-0.92446190937,-1.12717367769,-1.58193644381,-0.912587819894,-1.04916853702,-1.5366818013,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.10693502426,-0.897020178743,-1.04153608076,-1.56885587215,-0.937083787893,-1.1175508043,-1.58028663166,-0.911930186153,-1.05016276825,-1.53426567014,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.16487503052,-0.89991240675,-1.03782166795,-1.57020766991,-0.936797547972,-1.10863244683,-1.5805225561,-0.910764925855,-1.05159232186,-1.53035627812,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.2218708992,-0.89991240675,-1.03782166795,-1.57020766991,-0.936797547972,-1.10863244683,-1.5805225561,-0.904323558404,-1.05342774075,-1.51478448523,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.28727793694,-0.892901265404,-1.03750610913,-1.55276093621,-0.92178505263,-1.10584390401,-1.56388770535,-0.902691627085,-1.05511862428,-1.51031003337,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.34969782829,-0.892901265404,-1.03750610913,-1.55276093621,-0.92178505263,-1.10584390401,-1.56388770535,-0.893208843246,-1.06429324235,-1.48779896592,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.46659588814,-0.876411273859,-1.04227260978,-1.50318232088,-0.883353805148,-1.1078211785,-1.51980263384,-0.893208843246,-1.06429324235,-1.48779896592,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.54227685928,-0.876411273859,-1.04227260978,-1.50318232088,-0.883353805148,-1.1078211785,-1.51980263384,-0.871394373432,-1.08348620072,-1.42695633928,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.61429381371,-0.858710498201,-1.05600349263,-1.45547865917,-0.861111422593,-1.12224555159,-1.47093433544,-0.86306355503,-1.09319810922,-1.40090656211,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.6792550087,-0.852600550675,-1.06340914466,-1.42544695399,-0.851136917167,-1.13262609857,-1.44040441643,-0.863048111959,-1.09321613245,-1.40085824705,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.751983881,-0.852600550675,-1.06340914466,-1.42544695399,-0.851136917167,-1.13262609857,-1.44040441643,-0.838213584109,-1.11929766457,-1.33012979141,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.8751039505,-0.820095800785,-1.09931837104,-1.32660806234,-0.804430824048,-1.17900196535,-1.34155596895,-0.838213584109,-1.11929766457,-1.33012979141,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.93560385704,-0.820095800785,-1.09931837104,-1.32660806234,-0.804430824048,-1.17900196535,-1.34155596895,-0.792303342801,-1.16186422828,-1.20156165435,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.99539995193,-0.800567000661,-1.11874457898,-1.27194459706,-0.778723743303,-1.20236924871,-1.28565185308,-0.781841599312,-1.16989726859,-1.17400496805,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.0548210144,-0.800567000661,-1.11874457898,-1.27194459706,-0.778723743303,-1.20236924871,-1.28565185308,-0.764342598342,-1.18498545056,-1.12972958145,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.11473083496,-0.766875375119,-1.14429406308,-1.21244044213,-0.735113404731,-1.22880852706,-1.2244165651,-0.747145230072,-1.19797468653,-1.08582786726,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.17411184311,-0.732710104505,-1.16629061395,-1.12176393533,-0.685001904221,-1.25377253699,-1.13486429416,-0.722527795561,-1.21494359294,-1.02777196478,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.23294782639,-0.732710104505,-1.16629061395,-1.12176393533,-0.685001904221,-1.25377253699,-1.13486429416,-0.71081425207,-1.22299357071,-0.999168587446,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.29379987717,-0.706915492668,-1.18365675698,-1.07566421886,-0.653241064251,-1.26723284823,-1.08850414321,-0.686603707606,-1.23983356581,-0.93925324195,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.3552210331,-0.706915492668,-1.18365675698,-1.07566421886,-0.653241064251,-1.26723284823,-1.08850414321,-0.674841391817,-1.24919180285,-0.91163642856,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.41389083862,-0.680237900745,-1.20050418664,-1.01064258568,-0.6207069684,-1.2847713926,-1.02394350155,-0.651531758115,-1.26778729212,-0.8507684812,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.47642087936,-0.647069464665,-1.22010324503,-0.942724831144,-0.58333814339,-1.30480229685,-0.957247733773,-0.639263262047,-1.27725091897,-0.82112767122,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.60856389999,-0.615644600534,-1.24562423077,-0.858003061467,-0.537602634694,-1.32413893636,-0.871479603715,-0.627828004789,-1.28651142878,-0.792251476309,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.67742800713,-0.594090071696,-1.26373030809,-0.804661273411,-0.506653529794,-1.33896344961,-0.819856836531,-0.58887351961,-1.31628155458,-0.686201578221,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.73627901077,-0.594090071696,-1.26373030809,-0.804661273411,-0.506653529794,-1.33896344961,-0.819856836531,-0.558194984003,-1.34092645975,-0.601645269987,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.80716586113,-0.583774396574,-1.28776712811,-0.712089411498,-0.488447835709,-1.3542760192,-0.729577854546,-0.547960092449,-1.34906899809,-0.573186903533,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.86588001251,-0.560919809036,-1.30278410511,-0.674498190023,-0.466220480996,-1.39852220735,-0.664760678545,-0.537418553996,-1.35724725318,-0.544324154255,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.00857901573,-0.510164908205,-1.34868144578,-0.569912025657,-0.412212214783,-1.42448257764,-0.582113091222,-0.513487842435,-1.37580262291,-0.482209223072,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.07230401039,-0.485543057674,-1.367068058,-0.526623545642,-0.382491462533,-1.43037603796,-0.539032880908,-0.465277709134,-1.40899693654,-0.351086615284,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.12933897972,-0.485543057674,-1.367068058,-0.526623545642,-0.382491462533,-1.43037603796,-0.539032880908,-0.460012719008,-1.41283619573,-0.336498579612,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.18756604195,-0.449079135561,-1.39215509695,-0.427557605754,-0.337173616571,-1.44368958699,-0.44219150882,-0.452864738166,-1.41964813371,-0.311818553362,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
