number,x,y,theta,cmd_value 
0,0.000784211535531,0.000397021039418,0.000400322823667,(1.0, 0.0, 0.0)
0,-0.00208761052644,0.000869739558627,0.000754837561362,(1.0, 0.0, 0.0)
0,-0.00256767685991,0.00116399666052,0.000819315263378,(1.0, 0.0, 0.0)
0,-0.00256767685991,0.00116399666052,0.000819315263378,(1.0, 0.0, 0.0)
0,-0.00248467765479,0.00116304583181,0.00083213618124,(1.0, 0.0, 0.0)
0,-0.00032147201512,0.00111446981878,0.00173766503144,(1.0, 0.0, 0.0)
0,-0.000301922217028,0.0011037229467,0.00200377773425,(1.0, 0.0, 0.0)
0,-0.000183913538137,0.00118453563469,0.00162684521176,(1.0, 0.0, 0.0)
0,0.00213341196604,0.00174293793029,0.000671996912214,(1.0, 0.0, 0.0)
0,0.00330522688558,0.00485427324083,-0.000232778686728,(1.0, 0.0, 0.0)
0,0.0016023502069,0.00560857027789,-0.000380267275372,(1.0, 0.0, 0.0)
0,0.0016023502069,0.00560857027789,-0.000380267275372,(1.0, 0.0, 0.0)
0,-0.00104990298805,0.00441323510157,-0.000279259579623,(1.0, 0.0, 0.0)
0,4.80792870416e-06,0.000150663795436,-0.000736669874673,(1.0, 0.0, 0.0)
0,4.80792870416e-06,0.000150663795436,-0.000736669874673,(1.0, 0.0, 0.0)
0,-0.000521192640453,-0.00249797592157,-0.000769401919694,(1.0, 0.0, 0.0)
0,0.000729361700543,-0.00148712478287,-0.00467856281263,(1.0, 0.0, 0.0)
0,0.00304957339541,0.000272056490486,-0.00898418679122,(1.0, 0.0, 0.0)
0,0.00568745146922,0.00104079422329,-0.0116737034913,(1.0, 0.0, 0.0)
0,0.00684192428545,0.00256806833862,-0.011094054583,(1.0, 0.0, 0.0)
0,0.00972960495208,0.00738924767994,-0.00976286037063,(1.0, 0.0, 0.0)
0,0.00552600497942,0.0161133392447,-0.00740220140002,(1.0, 0.0, 0.0)
0,0.00552600497942,0.0161133392447,-0.00740220140002,(1.0, 0.0, 0.0)
0,-0.00247013658446,0.0255007697751,-0.0064744746779,(1.0, 0.0, 0.0)
0,-0.00247013658446,0.0255007697751,-0.0064744746779,(1.0, 0.0, 0.0)
0,-0.00731537583475,0.0376224658059,-0.00646778855271,(1.0, 0.0, 0.0)
0,-0.00657975483235,0.0406189088687,-0.00670868230054,(1.0, 0.0, 0.0)
0,-0.00572418609153,0.0470499922355,-0.00791663819948,(1.0, 0.0, 0.0)
0,-0.00729071361271,0.05240658998,-0.00861595070501,(1.0, 0.0, 0.0)
0,-0.00729071361271,0.05240658998,-0.00861595070501,(1.0, 0.0, 0.0)
0,-0.0146062912595,0.066850236707,-0.0096877847797,(1.0, 0.0, 0.0)
0,-0.015712776055,0.079833743118,-0.0102338021786,(1.0, 0.0, 0.0)
0,-0.015712776055,0.079833743118,-0.0102338021786,(1.0, 0.0, 0.0)
0,-0.0167962816059,0.0837325626943,-0.00967145401212,(1.0, 0.0, 0.0)
0,-0.0168130940507,0.0987873724424,-0.00854928548137,(1.0, 0.0, 0.0)
0,-0.0238433563361,0.130060873749,-0.00488501094492,(1.0, 0.0, 0.0)
0,-0.0358315192403,0.152163886489,0.00118335445426,(1.0, 0.0, 0.0)
0,-0.0383181127851,0.158315441598,0.00324216057466,(1.0, 0.0, 0.0)
0,-0.0370058720607,0.17233681967,0.00080739553542,(1.0, 0.0, 0.0)
0,-0.0423858949291,0.18665491608,-0.00039815299149,(1.0, 0.0, 0.0)
0,-0.050768738897,0.198273870382,0.0044641894628,(1.0, 0.0, 0.0)
0,-0.050768738897,0.198273870382,0.0044641894628,(1.0, 0.0, 0.0)
0,-0.0514014701892,0.209485828659,0.00894999339067,(1.0, 0.0, 0.0)
0,-0.0414254525748,0.228166321151,0.0103026454561,(1.0, 0.0, 0.0)
0,-0.023158811136,0.265732086896,0.0135451884816,(1.0, 0.0, 0.0)
0,-0.015251611133,0.281265460044,0.0146766375249,(1.0, 0.0, 0.0)
0,-0.0182163627945,0.290693416074,0.0117124682073,(1.0, 0.0, 0.0)
0,-0.0218698636291,0.308150867021,0.00988173439805,(1.0, 0.0, 0.0)
0,-0.0218698636291,0.308150867021,0.00988173439805,(1.0, 0.0, 0.0)
0,-0.0330438800186,0.341512713158,0.0103821056633,(1.0, 0.0, 0.0)
0,-0.0353558990002,0.345635229335,0.0100780708797,(1.0, 0.0, 0.0)
0,-0.0390482046463,0.354802775266,0.0128978830278,(1.0, 0.0, 0.0)
0,-0.0390482046463,0.354802775266,0.0128978830278,(1.0, 0.0, 0.0)
