number,x,y,theta,cmd_value 
0,0.389107942581,1.52447931853,-2.28002560818,0.00224797500741,1.51056016245,-2.26899881506,-0.0105002365277,1.36272246522,-2.98925223269,2.37678670781,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.512152910233,1.52600295536,-2.27682940557,-0.00111045379037,1.51143383075,-2.26659371389,-0.013695986795,1.36272246522,-2.98925223269,2.37678670781,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.671708106995,1.52569838921,-2.27878512262,0.000719093070945,1.5102779641,-2.26818834598,-0.011936908435,1.36272246522,-2.98925223269,2.37678670781,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.863644123077,1.53158797095,-2.26749280102,0.0524591314145,1.5057212811,-2.26264011253,0.0391404167873,1.36197827568,-2.98925436993,2.37683382255,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.930644989014,1.53158797095,-2.26749280102,0.0524591314145,1.5057212811,-2.26264011253,0.0391404167873,1.36197827568,-2.98925436993,2.37683382255,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.0761320591,1.54810512913,-2.22891200844,0.127074287009,1.51550153711,-2.2147965245,0.110112605988,1.33445437679,-3.02264651011,2.26942094822,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.14105200768,1.54810512913,-2.22891200844,0.127074287009,1.51550153711,-2.2147965245,0.110112605988,1.33150956121,-3.02617320507,2.26028901743,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.23343992233,1.55879452074,-2.21516249627,0.174137996583,1.52735935089,-2.19610721857,0.154161566866,1.29645391483,-3.0640576206,2.1491713082,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.33933711052,1.57534973043,-2.19629419761,0.227059352795,1.54676072045,-2.18033481474,0.206007218775,1.29645391483,-3.0640576206,2.1491713082,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.56450796127,1.63689593266,-2.1102227985,0.41040633158,1.61723600545,-2.09699990928,0.39279730506,1.2963672401,-3.06415128752,2.14889613611,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.66381502151,1.65727658975,-2.07564854066,0.474251917918,1.64101670022,-2.05517103291,0.455493589224,1.2963672401,-3.06415128752,2.14889613611,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.75951910019,1.68175127663,-2.04228136686,0.540432147072,1.66687309451,-2.01736435273,0.520785579664,1.23958270103,-3.12467321081,1.97803534006,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.88595509529,1.70807801737,-2.00082816379,0.612332165103,1.6963504601,-1.97153543922,0.592132771387,1.23955373734,-3.12470408079,1.97794810042,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.97016501427,1.70807801737,-2.00082816379,0.612332165103,1.6963504601,-1.97153543922,0.592132771387,1.16971729672,-3.21554462489,1.75403738457,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.08608198166,1.70807801737,-2.00082816379,0.612332165103,1.6963504601,-1.97153543922,0.592132771387,1.16971729672,-3.21554462489,1.75403738457,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.16705608368,1.70807801737,-2.00082816379,0.612332165103,1.6963504601,-1.97153543922,0.592132771387,1.07860520283,-3.32346314384,1.47832049329,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.23900699615,1.70807801737,-2.00082816379,0.612332165103,1.6963504601,-1.97153543922,0.592132771387,1.07860520283,-3.32346314384,1.47832049329,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.37641596794,1.80324400233,-1.8767013835,0.970101981503,1.80505602989,-1.85392042362,0.955269003723,1.05935641974,-3.34996235907,1.40316555644,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.45345902443,1.80324400233,-1.8767013835,0.970101981503,1.80505602989,-1.85392042362,0.955269003723,1.05935641974,-3.34996235907,1.40316555644,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.55916690826,1.80324400233,-1.8767013835,0.970101981503,1.80505602989,-1.85392042362,0.955269003723,1.0593271789,-3.35000265847,1.40305122503,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.64529299736,1.80324400233,-1.8767013835,0.970101981503,1.80505602989,-1.85392042362,0.955269003723,0.998735072116,-3.42324778827,1.18216752899,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.73511099815,1.86688406136,-1.78095609296,1.17739874535,1.86404303375,-1.76775132166,1.16194565028,0.998666519932,-3.42333065572,1.18191785513,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.85106706619,1.86688406136,-1.78095609296,1.17739874535,1.86404303375,-1.76775132166,1.16194565028,0.998666519932,-3.42333065572,1.18191785513,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.96148610115,1.9236611119,-1.68631590198,1.35629813251,1.91009563861,-1.67324893654,1.34078641668,0.998666519932,-3.42333065572,1.18191785513,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.02338004112,1.9236611119,-1.68631590198,1.35629813251,1.91009563861,-1.67324893654,1.34078641668,0.931715761944,-3.50569363508,0.908625075577,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.11722803116,1.93655081612,-1.65808381435,1.39107543434,1.9225973316,-1.64472664857,1.37469422722,0.929318089316,-3.50777802169,0.899394662549,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.20900511742,1.93916360225,-1.65035981997,1.42860597226,1.92125505945,-1.63914945726,1.41081948668,0.925154346117,-3.51304443143,0.882159406172,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.32681107521,1.94768690078,-1.63261072214,1.46593847283,1.92748076495,-1.62204443482,1.44777108169,0.925154346117,-3.51304443143,0.882159406172,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.4005150795,1.94420737348,-1.63862389359,1.48065595847,1.9201848232,-1.63233274854,1.46185979556,0.918259274739,-3.52159140266,0.851347978552,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.56129097939,1.95235387758,-1.63022224616,1.51664345704,1.92822365298,-1.63287715662,1.4966573854,0.906079159785,-3.53181273097,0.800197035455,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.63636994362,1.95235387758,-1.63022224616,1.51664345704,1.92822365298,-1.63287715662,1.4966573854,0.906079159785,-3.53181273097,0.800197035455,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.81633210182,1.95826654244,-1.62864180078,1.51856700663,1.93066411255,-1.63337929869,1.49794825154,0.906079159785,-3.53181273097,0.800197035455,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.88654708862,1.96642973428,-1.61642478367,1.51312976116,1.93555959145,-1.6232490294,1.49265555485,0.903637684547,-3.53333693731,0.791125069757,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.98612213135,1.96642973428,-1.61642478367,1.51312976116,1.93555959145,-1.6232490294,1.49265555485,0.899434334775,-3.53189073625,0.784511401416,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.05868601799,1.96642973428,-1.61642478367,1.51312976116,1.92678752668,-1.64407425101,1.50520160117,0.899632607469,-3.53114759284,0.784502019991,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.19361400604,1.95376397981,-1.64031154529,1.52101342741,1.92571425746,-1.65219533163,1.50053188559,0.899632607469,-3.53114759284,0.784502019991,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.26465892792,1.96048625602,-1.63202966555,1.52092412784,1.92996721735,-1.64506148197,1.49999768841,0.899612542673,-3.53007441828,0.784684876191,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.40151691437,1.96363516401,-1.62940048383,1.51818606626,1.93057697027,-1.64268691095,1.49679579748,0.899612542673,-3.53007441828,0.784684876191,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
