number,x,y,theta,cmd_value 
0,0.00209768329764,0.000478384279019,-0.000306363268177,(1.0, 0.0, 0.0)
0,0.00209768329764,0.000478384279019,-0.000306363268177,(1.0, 0.0, 0.0)
0,0.000210495488094,0.000194642999634,0.00040151475649,(1.0, 0.0, 0.0)
0,0.000210495488094,0.000194642999634,0.00040151475649,(1.0, 0.0, 0.0)
0,0.00250910519057,0.000345894811083,0.00239116197304,(1.0, 0.0, 0.0)
0,0.00250910519057,0.000345894811083,0.00239116197304,(1.0, 0.0, 0.0)
0,0.00243643140102,0.000235758791004,-0.00240769253824,(1.0, 0.0, 0.0)
0,0.00243643140102,0.000235758791004,-0.00240769253824,(1.0, 0.0, 0.0)
0,0.00317382565332,-0.00400210081823,-0.00662100171491,(1.0, 0.0, 0.0)
0,0.00506775229003,-0.00359722351157,-0.00791225124653,(1.0, 0.0, 0.0)
0,0.00506775229003,-0.00359722351157,-0.00791225124653,(1.0, 0.0, 0.0)
0,0.0107585892204,0.00263853774691,-0.00803762027127,(1.0, 0.0, 0.0)
0,0.0107585892204,0.00263853774691,-0.00803762027127,(1.0, 0.0, 0.0)
0,0.0149461173737,0.0178314155551,-0.0143536897666,(1.0, 0.0, 0.0)
0,0.0149461173737,0.0178314155551,-0.0143536897666,(1.0, 0.0, 0.0)
0,0.0149461173737,0.0178314155551,-0.0143536897666,(1.0, 0.0, 0.0)
0,0.01290661167,0.0367582758972,-0.0221986563148,(1.0, 0.0, 0.0)
0,0.0124912882606,0.0689960231273,-0.0211435173921,(1.0, 0.0, 0.0)
0,0.0124912882606,0.0689960231273,-0.0211435173921,(1.0, 0.0, 0.0)
0,0.0101995145504,0.101394378892,-0.0218213596773,(1.0, 0.0, 0.0)
0,-0.00321107307758,0.138766987576,-0.0180533204589,(1.0, 0.0, 0.0)
0,-0.00321107307758,0.138766987576,-0.0180533204589,(1.0, 0.0, 0.0)
0,-0.00475877777455,0.181882397742,0.0142985569756,(1.0, 0.0, 0.0)
0,-0.00475877777455,0.181882397742,0.0142985569756,(1.0, 0.0, 0.0)
0,-0.00149868967029,0.223573832495,0.00984006531992,(1.0, 0.0, 0.0)
0,0.00234212888272,0.271155114143,0.00985190655224,(1.0, 0.0, 0.0)
0,0.0011140501048,0.320308746666,0.0175466714785,(1.0, 0.0, 0.0)
0,0.0011140501048,0.320308746666,0.0175466714785,(1.0, 0.0, 0.0)
0,0.00476369451418,0.367709165734,0.00850770825128,(1.0, 0.0, 0.0)
0,0.00476369451418,0.367709165734,0.00850770825128,(1.0, 0.0, 0.0)
0,0.00608320954516,0.412593414985,0.0188760332584,(1.0, 0.0, 0.0)
0,0.00608320954516,0.412593414985,0.0188760332584,(1.0, 0.0, 0.0)
0,0.00504571883251,0.456942139419,0.0331474907912,(1.0, 0.0, 0.0)
0,0.00504571883251,0.456942139419,0.0331474907912,(1.0, 0.0, 0.0)
0,-0.00697904399053,0.504862736635,0.0362274249655,(1.0, 0.0, 0.0)
0,-0.00697904399053,0.504862736635,0.0362274249655,(1.0, 0.0, 0.0)
0,-0.00512287319041,0.552801184796,0.0441442727899,(1.0, 0.0, 0.0)
0,-0.00512287319041,0.552801184796,0.0441442727899,(1.0, 0.0, 0.0)
0,-0.00358823445622,0.588187466152,0.0440616870471,(1.0, 0.0, 0.0)
0,-0.00358823445622,0.588187466152,0.0440616870471,(1.0, 0.0, 0.0)
0,0.00521690412605,0.616624745376,0.0565276567243,(1.0, 0.0, 0.0)
0,0.00521690412605,0.616624745376,0.0565276567243,(1.0, 0.0, 0.0)
0,0.0125228377662,0.646960135682,0.0467049952758,(1.0, 0.0, 0.0)
0,0.0215721443453,0.674840472059,0.0407326457008,(1.0, 0.0, 0.0)
0,0.0215721443453,0.674840472059,0.0407326457008,(1.0, 0.0, 0.0)
0,0.0213616896968,0.704227973341,0.0601402932143,(1.0, 0.0, 0.0)
0,-0.00108284143334,0.747232599409,0.0588306918539,(1.0, 0.0, 0.0)
0,0.000700574161898,0.791300615534,0.0659841473973,(1.0, 0.0, 0.0)
0,0.000700574161898,0.791300615534,0.0659841473973,(1.0, 0.0, 0.0)
0,0.00982826970654,0.824231359711,0.0688281463328,(1.0, 0.0, 0.0)
0,0.00982826970654,0.824231359711,0.0688281463328,(1.0, 0.0, 0.0)
0,0.0187217142086,0.85245005029,0.081511058797,(1.0, 0.0, 0.0)
0,0.0297816284709,0.876082392885,0.0691487168923,(1.0, 0.0, 0.0)
0,0.0297816284709,0.876082392885,0.0691487168923,(1.0, 0.0, 0.0)
