number,x,y,theta,cmd_value 
0,2.23900604248,1.5054820985,-2.02365310886,1.58145740664,1.51105680494,-2.1982717058,1.55620428644,1.50574390488,-2.00075464218,1.5713467229,[[2, 0, 0]]
0,2.30847501755,1.50660197456,-2.02265639964,1.58008095078,1.51105680494,-2.1982717058,1.55620428644,1.50574253519,-2.00075679019,1.57134666749,[[2, 0, 0]]
0,2.37176203728,1.50734484485,-2.02068206752,1.58019014775,1.51124727818,-2.19659480436,1.55747173916,1.50574253519,-2.00075679019,1.57134666749,[[2, 0, 0]]
0,2.4413599968,1.50680589401,-2.02075010523,1.5798917812,1.51038044556,-2.19711164169,1.55732995203,1.50574270077,-2.00108487286,1.57133705119,[[2, 0, 0]]
0,2.51327896118,1.50666446923,-2.02076799375,1.57981352956,1.51038044556,-2.19711164169,1.55732995203,1.50574270372,-2.0010907201,1.57133687981,[[2, 0, 0]]
0,2.58472585678,1.50853759169,-2.02101145782,1.57899696649,1.51088460215,-2.19815587273,1.55899761594,1.50574270372,-2.0010907201,1.57133687981,[[2, 0, 0]]
0,2.65460801125,1.50566129198,-2.02172887378,1.59367968629,1.51272594928,-2.19913883524,1.57064769673,1.5057625278,-1.99729982297,1.57126542442,[[2, 0, 0]]
0,2.71644186974,1.50566129198,-2.02172887378,1.59367968629,1.51272594928,-2.19913883524,1.57064769673,1.50553089001,-1.99349299368,1.57334051099,[[2, 0, 0]]
0,2.776720047,1.50381361615,-2.01339178245,1.59678338096,1.5104119676,-2.19808816762,1.57659473539,1.50553089001,-1.99349299368,1.57334051099,[[2, 0, 0]]
0,2.8417570591,1.50199597139,-2.01295592306,1.59862174204,1.50892040029,-2.20115329445,1.57852719945,1.50503434946,-1.99164354076,1.57362825295,[[2, 0, 0]]
0,2.91010689735,1.50199597139,-2.01295592306,1.59862174204,1.50892040029,-2.20115329445,1.57852719945,1.50418237475,-1.96978333682,1.57329234851,[[2, 0, 0]]
0,2.9678800106,1.50199597139,-2.01295592306,1.59862174204,1.50892040029,-2.20115329445,1.57852719945,1.50487952137,-1.95798722185,1.57287593496,[[2, 0, 0]]
0,3.03241086006,1.50199597139,-2.01295592306,1.59862174204,1.50892040029,-2.20115329445,1.57852719945,1.50615380948,-1.94245648536,1.57278606403,[[2, 0, 0]]
0,3.12748503685,1.50501729457,-2.00360449033,1.59263403439,1.50875416605,-2.19582790755,1.57769506439,1.50616365742,-1.94233682362,1.57278540988,[[2, 0, 0]]
0,3.29263997078,1.50515563813,-1.94994743205,1.5800006422,1.5108006949,-2.13840517693,1.55902512649,1.50562514446,-1.9055238043,1.57382975092,[[2, 0, 0]]
0,3.37795495987,1.50355496198,-1.9377620932,1.5794295266,1.508621268,-2.12683150991,1.56173758674,1.50562085243,-1.90541496461,1.57382711838,[[2, 0, 0]]
0,3.44406104088,1.50188761268,-1.90304949127,1.57184054936,1.49212678578,-2.05297021542,1.57297524978,1.50409937814,-1.86571087441,1.5707580791,[[2, 0, 0]]
0,3.52558803558,1.50087927611,-1.88181748983,1.56684790092,1.49212678578,-2.05297021542,1.57297524978,1.50614029061,-1.84313239532,1.56942760196,[[2, 0, 0]]
0,3.58573389053,1.49800420711,-1.86834182318,1.56375230611,1.49362412199,-2.03812029366,1.56837958586,1.50659285456,-1.82579618662,1.57217935123,[[2, 0, 0]]
0,3.64494991302,1.49810521263,-1.83806035991,1.55646047005,1.49455280566,-1.98640369724,1.56475960609,1.50648683475,-1.81405827902,1.57205818328,[[2, 0, 0]]
0,3.70643687248,1.49810521263,-1.83806035991,1.55646047005,1.49455280566,-1.98640369724,1.56475960609,1.5055588935,-1.8116383611,1.57471858115,[[2, 0, 0]]
