number,x,y,theta,cmd_value 
0,1.37059402466,-0.527146100068,-0.61304613462,-2.79692203265,-0.610328501371,-0.655111865274,-2.77334385819,-0.576651506009,-0.659709585684,-2.67951421104,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.59167313576,-0.5854606365,-0.683899808772,-2.63578569524,-0.657877608242,-0.724096868442,-2.64965651313,-0.605294401945,-0.695610406918,-2.59231707424,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.7011590004,-0.613836916336,-0.716278919635,-2.57833804389,-0.685461457738,-0.770297599132,-2.59296335113,-0.656540778833,-0.769919698507,-2.44496390555,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.81920099258,-0.667681679254,-0.796186046056,-2.46579818275,-0.744808952235,-0.871439311743,-2.47496516395,-0.656540778833,-0.769919698507,-2.44496390555,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.92810416222,-0.690506955792,-0.837309303626,-2.41713959901,-0.774674035167,-0.916653423638,-2.42725698604,-0.713327993169,-0.864181855445,-2.29857410684,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.0375161171,-0.706333486343,-0.872021697292,-2.36864521697,-0.794323020088,-0.953127171549,-2.37953049784,-0.733585617111,-0.900254960634,-2.24233884845,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.1564950943,-0.720075551493,-0.900677490514,-2.32087869379,-0.813226786373,-0.978051611879,-2.33202187871,-0.742766220778,-0.919167480111,-2.21067939435,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.35753297806,-0.754248305406,-0.95725304616,-2.21843175281,-0.866742878771,-1.02113189544,-2.22851215911,-0.760179792255,-0.953820727844,-2.15546844845,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.46510410309,-0.767384355664,-0.982582549584,-2.18121863103,-0.896588821814,-1.04696923715,-2.19169184625,-0.790197223927,-1.02070453077,-2.06518249376,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.57152605057,-0.777809064625,-1.01519408441,-2.15844946305,-0.914296795992,-1.07507802323,-2.1688765876,-0.797837842941,-1.04690586618,-2.03171774152,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.69588398933,-0.785029995818,-1.04436589629,-2.13665863992,-0.918772277577,-1.10086343061,-2.1482692309,-0.800494871418,-1.06658683627,-2.00268972959,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.80829715729,-0.791491270379,-1.05949128852,-2.09619565189,-0.919616808986,-1.12358498272,-2.10725036555,-0.803722541129,-1.08333544631,-1.97847424561,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.92612314224,-0.790729026442,-1.09075769775,-2.06943904497,-0.919634376228,-1.1407783492,-2.08030424572,-0.804337345454,-1.09407857638,-1.96258854437,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.03311300278,-0.789729389386,-1.09297173528,-2.06514225161,-0.911282993564,-1.14028817447,-2.06695174093,-0.803874516585,-1.09645781259,-1.95869344163,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.14120411873,-0.78830995561,-1.10006697223,-2.0481800592,-0.908173628974,-1.13984866631,-2.06008342251,-0.80247940906,-1.1031513443,-1.95135643483,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.25947618484,-0.787268844616,-1.10323236376,-2.04905587766,-0.903995436044,-1.14077595972,-2.06040410433,-0.801466093356,-1.10790414193,-1.94966905508,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.36699414253,-0.782362350369,-1.10758813906,-2.04815178008,-0.891828659813,-1.14429260782,-2.05901087213,-0.798920967411,-1.11088716616,-1.95020975679,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.47546219826,-0.779766505777,-1.11034044643,-2.05159461624,-0.876500360399,-1.15024971817,-2.06279502333,-0.797047837122,-1.11071494514,-1.95181613518,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.59099602699,-0.774631456554,-1.11072569322,-2.05425765865,-0.861084927406,-1.15332114218,-2.06542415735,-0.795306798419,-1.11009203059,-1.95286544228,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.69986414909,-0.77071610875,-1.11053786741,-2.05628360272,-0.853784445874,-1.15027233067,-2.06734302056,-0.793874106304,-1.10799286682,-1.95529133063,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.81073713303,-0.771005262941,-1.10778380059,-2.05598157329,-0.849946159667,-1.14449404143,-2.07245196268,-0.792926573954,-1.10745963506,-1.95977870484,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,3.92370820045,-0.770488526618,-1.10714207097,-2.06585084284,-0.846494033119,-1.14671729654,-2.0761702189,-0.791385512582,-1.10699917826,-1.96328108088,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.03397202492,-0.767272618155,-1.10836952898,-2.06796499775,-0.838997273318,-1.1505139433,-2.07846494181,-0.790330992721,-1.10678496385,-1.96531506998,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.14206910133,-0.766508952638,-1.10874483537,-2.0686822133,-0.832751117631,-1.15172105551,-2.0803725452,-0.790070728475,-1.1058350128,-1.96836136923,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.25137615204,-0.764536736692,-1.10815729701,-2.06965903661,-0.832325584871,-1.15143190953,-2.08000462957,-0.790198763447,-1.10496787406,-1.97088418854,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.37042307854,-0.766156383854,-1.10763511556,-2.07219233355,-0.835614174015,-1.14985944751,-2.08257876446,-0.790484674481,-1.10406535934,-1.97313676809,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.56517410278,-0.766041736801,-1.10650720322,-2.07610318486,-0.834591578015,-1.14834933871,-2.08737340429,-0.790692597418,-1.10399377032,-1.97534760591,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.67275214195,-0.765386621719,-1.10651621153,-2.07741585021,-0.834150194291,-1.14854543893,-2.08927500007,-0.789613781893,-1.09578638735,-1.97587736882,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.78166413307,-0.765538375225,-1.10586991787,-2.07774126365,-0.835198726688,-1.14809584076,-2.09455249538,-0.78948079636,-1.08687459257,-1.97568223711,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,4.89487314224,-0.758714097019,-1.10121493207,-2.07699351022,-0.84218730526,-1.14052284667,-2.09592549263,-0.785933593397,-1.07399363781,-1.97895017662,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.00215005875,-0.761761963612,-1.08361466953,-2.07419439617,-0.850748016112,-1.10995825114,-2.09292217601,-0.784553107463,-1.07284661976,-1.98074025208,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.15101099014,-0.754100806842,-1.06478036488,-2.07807217542,-0.823709777098,-1.04384647402,-2.102360684,-0.774336203622,-1.07297873826,-1.98172516046,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.26822018623,-0.745855353019,-1.0540233116,-2.0648175536,-0.79193332123,-1.0566069099,-2.08680377044,-0.774769466354,-1.06928747297,-1.97769814512,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.37691998482,-0.740350484456,-1.05385206165,-2.08091893319,-0.770619465056,-1.07845880372,-2.1004544341,-0.775788200701,-1.07113868439,-1.96641534651,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.48521614075,-0.733134858037,-1.06041875993,-2.06969194314,-0.78265880228,-1.06263472399,-2.09289531976,-0.778311333567,-1.07344954633,-1.95787712415,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.59709811211,-0.747239033777,-1.05847575737,-2.05067680601,-0.809693359594,-1.03329936788,-2.08532733097,-0.77825488344,-1.08113053981,-1.93487565398,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.70673799515,-0.753196187764,-1.04928857404,-2.01706009941,-0.8356549602,-1.02531918322,-2.05858588217,-0.774207285739,-1.10233681741,-1.89919351129,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.81833815575,-0.743901083776,-1.06962409194,-1.92064340449,-0.804691543269,-1.06338978379,-1.9567752335,-0.764125291477,-1.13292796654,-1.85586941465,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,5.99108719826,-0.71766218472,-1.10026092087,-1.86407794674,-0.763322254893,-1.11093553522,-1.89620173778,-0.756040970212,-1.16228924694,-1.81964945945,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.10500121117,-0.708498362485,-1.11203447186,-1.85130681464,-0.712092704111,-1.17357728799,-1.85374533444,-0.722937963593,-1.24991608794,-1.70071290758,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.21658802032,-0.668833171154,-1.19109748408,-1.81143857731,-0.635509726574,-1.29613873914,-1.81598337308,-0.712027813461,-1.28634550424,-1.64564013486,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.32848000526,-0.680052977671,-1.24444378466,-1.75861218937,-0.665797357942,-1.34140253623,-1.77991043044,-0.700288452007,-1.32818492822,-1.56276606904,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.44476008415,-0.678433450578,-1.25837307532,-1.72502556531,-0.695919712737,-1.37834839455,-1.67893623488,-0.683716743422,-1.36507013844,-1.47149831892,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.55787420273,-0.667418524583,-1.31229513943,-1.59052591388,-0.679718786257,-1.4116306497,-1.60654333937,-0.656040039862,-1.4109107767,-1.33887209611,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.66579008102,-0.653747467304,-1.32860796422,-1.5540125043,-0.610111502723,-1.46315859159,-1.50899691607,-0.651646455073,-1.41676452863,-1.31970617053,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.77978205681,-0.618258525677,-1.37813628176,-1.38562931343,-0.585765560224,-1.49482806914,-1.40632051134,-0.621549874111,-1.46440653532,-1.1756558422,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,6.88775801659,-0.609407064824,-1.39172937604,-1.36353554001,-0.547147809498,-1.52955602306,-1.34634482069,-0.598566029538,-1.50427138316,-1.03693281177,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.05273199081,-0.600494252476,-1.43927251116,-1.18268126965,-0.548756921769,-1.56270441825,-1.14894156517,-0.585390862878,-1.527892602,-0.958509656222,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.16496610641,-0.587176685951,-1.47436092141,-1.06513685981,-0.539475907346,-1.57860590134,-1.08212449934,-0.559231622674,-1.56788969851,-0.885399400617,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.27541017532,-0.574091297745,-1.49561523168,-1.04222913986,-0.521762276453,-1.59979163945,-1.05872114193,-0.546771861791,-1.58690044504,-0.887083508318,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.38664698601,-0.563787508995,-1.51498100947,-1.04139529406,-0.503457990091,-1.62002621825,-1.05824706088,-0.542135561204,-1.5942519682,-0.886022553769,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.49463701248,-0.558880540606,-1.52284404711,-1.0446939751,-0.486530966193,-1.6469281387,-1.06895734394,-0.537224058537,-1.60233599384,-0.883758058332,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.60263609886,-0.549954512226,-1.53719490229,-1.05135490916,-0.486530966193,-1.6469281387,-1.06895734394,-0.538037942575,-1.5998698043,-0.88469271709,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.87051010132,-0.550015801234,-1.53663129362,-1.0424674856,-0.505045614552,-1.62164974252,-1.05929233634,-0.539359639857,-1.59822744652,-0.885261107784,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.01610207558,-0.568873006347,-1.51497014675,-1.04336485174,-0.530859387084,-1.60237803446,-1.05481076141,-0.56279850317,-1.57471944364,-0.890590902916,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.12958097458,-0.575978059324,-1.51009272098,-1.03867109374,-0.558754517437,-1.59486433962,-1.05731352695,-0.562021051152,-1.57606210101,-0.890367272736,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.26131415367,-0.589949555029,-1.5032759215,-1.04044201055,-0.561725199072,-1.59158766905,-1.05403573866,-0.560661817595,-1.57711299085,-0.890325160316,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.37074613571,-0.582510395856,-1.50513292165,-1.04379977485,-0.549217262145,-1.59305821471,-1.05866097134,-0.555408886064,-1.58036252357,-0.888511828435,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.48196411133,-0.577089112428,-1.51157972935,-1.03792623873,-0.538557250731,-1.59332368294,-1.05415107525,-0.5468508313,-1.58066898324,-0.868240832052,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.59200501442,-0.571870410543,-1.5133714029,-1.01584465376,-0.532120584437,-1.60123703805,-1.03105923676,-0.533682287281,-1.5819959636,-0.848333741967,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.70671200752,-0.568800071061,-1.51045706615,-1.00465651104,-0.530963121271,-1.59862688839,-1.01867338383,-0.512487051686,-1.57917775752,-0.81196422597,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.82591819763,-0.539985585412,-1.51329430978,-0.967944712763,-0.484286482461,-1.57847131435,-0.969504130914,-0.486209214257,-1.57764875055,-0.76508357976,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.00708699226,-0.505509490966,-1.50752058798,-0.903027784687,-0.455173093239,-1.57032452275,-0.918432915717,-0.464740163479,-1.57785429081,-0.728531848481,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.11411905289,-0.457993359025,-1.50658719717,-0.815681336467,-0.400605427819,-1.55202543869,-0.833648360688,-0.394320949555,-1.58112351292,-0.601770153805,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.22588920593,-0.428464010437,-1.51712232521,-0.756796467186,-0.364158324276,-1.56354380095,-0.774474905903,-0.353123798041,-1.58633236491,-0.518921239215,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.33324313164,-0.389459320899,-1.528014961,-0.697020959022,-0.328703539447,-1.58571679231,-0.710174634392,-0.30755682023,-1.58867016916,-0.425565907266,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.4536151886,-0.357434590972,-1.53982810819,-0.636121619647,-0.285292188896,-1.59090952116,-0.646408234353,-0.276560316511,-1.58811306361,-0.364474919908,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.56912207603,-0.312021065393,-1.54429236562,-0.572059448973,-0.229185225233,-1.59057790884,-0.58326651119,-0.261998310644,-1.58983084812,-0.318374324815,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.68158817291,-0.266845133346,-1.55319903866,-0.481565128612,-0.169571903631,-1.57899061693,-0.49484404181,-0.179840615143,-1.58731360325,-0.11173461942,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.79212403297,-0.266845133346,-1.55319903866,-0.481565128612,-0.169571903631,-1.57899061693,-0.49484404181,-0.167291504592,-1.58721399196,-0.0751493717144,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.90512800217,-0.266845133346,-1.55319903866,-0.481565128612,-0.169571903631,-1.57899061693,-0.49484404181,-0.115162929418,-1.58727847015,0.0745349299877,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,10.0176680088,-0.266845133346,-1.55319903866,-0.481565128612,-0.169571903631,-1.57899061693,-0.49484404181,-0.0813913501735,-1.58340089604,0.186054860579,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,10.1256990433,-0.00399298633179,-1.65008356782,-0.0337864298862,0.114736290076,-1.65014781227,-0.0386590663178,-0.0467802544951,-1.58223376053,0.282369573409,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,10.2350201607,0.0282383057434,-1.65149327103,0.0519270203995,0.143550974494,-1.65060906976,0.0454998741783,-0.0229119869021,-1.58358881067,0.342570953107,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,10.3461840153,0.0467402227461,-1.65535411077,0.082551841707,0.191184512016,-1.65939519291,0.120525047785,0.00298003041452,-1.58227579487,0.399995747409,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,10.4543721676,0.148443441947,-1.69238404575,0.200233083311,0.270147892737,-1.67926112168,0.195651472442,0.04968136517,-1.5841267913,0.494449169104,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,10.5626721382,0.16021581176,-1.69325638549,0.223744899506,0.29225711598,-1.68277879553,0.242884917434,0.079562607389,-1.58792664169,0.555397503927,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,10.6710710526,0.193858225352,-1.70197702439,0.267410339901,0.335954983969,-1.69919293059,0.28617669269,0.103269105341,-1.59003272531,0.601002011216,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,10.8059151173,0.232114692903,-1.7137884861,0.33343135382,0.342697095591,-1.69446274443,0.329448809819,0.103269105341,-1.59003272531,0.601002011216,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,10.9202570915,0.260988431677,-1.7074700333,0.415909576305,0.362106079479,-1.67277138188,0.411541092044,0.130800718738,-1.58966494532,0.655124524957,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.0298449993,0.261034368947,-1.69925556602,0.438258376765,0.359385598336,-1.65752578668,0.434066974701,0.14959536721,-1.5909737779,0.678742538649,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.1480591297,0.279497577331,-1.70504423685,0.452401099143,0.38023322523,-1.66493959489,0.448051853364,0.152785425563,-1.59357128806,0.683956532387,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.2757470608,0.270635388821,-1.70482728016,0.461025793398,0.368608875983,-1.66344163674,0.456773277009,0.152136617929,-1.59628050973,0.685909670122,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.3869891167,0.237534857874,-1.69279088012,0.451062820637,0.331633222198,-1.65277850702,0.445985398741,0.150427066644,-1.59785456287,0.686604555957,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.5027561188,0.264757971883,-1.70778176204,0.461673759248,0.350073191073,-1.6671376112,0.456116091727,0.148626668579,-1.59925247484,0.687101524871,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.6188390255,0.261348164939,-1.7071134797,0.46299075151,0.330231447498,-1.66532238916,0.463137064841,0.147979511339,-1.6000290513,0.686390214253,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
