number,x,y,theta,cmd_value 
0,14.4974951744,0.090598671947,-0.964385104687,1.54961271611,0.115196063,-0.926205860244,1.53164832951,0.0228525401908,-0.854127305838,1.75532344427,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.5200309753,0.090598671947,-0.964385104687,1.54961271611,0.115196063,-0.926205860244,1.53164832951,0.0228525401908,-0.854127305838,1.75532344427,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.5700671673,0.090598671947,-0.964385104687,1.54961271611,0.115196063,-0.926205860244,1.53164832951,0.0271016659335,-0.860874436835,1.75455306463,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.5985679626,0.0899769874979,-0.965628735913,1.54870151933,0.114332310394,-0.928740320697,1.52888686035,0.0280617101376,-0.862561496986,1.75409017125,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.7311420441,0.0913316935622,-0.973277384839,1.54830460641,0.123848669767,-0.931302309979,1.52804960366,0.0317224121049,-0.869655888055,1.75133160301,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.7435810566,0.0913316935622,-0.973277384839,1.54830460641,0.123848669767,-0.931302309979,1.52804960366,0.0317224121049,-0.869655888055,1.75133160301,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.7548720837,0.0913316935622,-0.973277384839,1.54830460641,0.123848669767,-0.931302309979,1.52804960366,0.032157683109,-0.870852381717,1.75057131207,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.7810339928,0.0913316935622,-0.973277384839,1.54830460641,0.123848669767,-0.931302309979,1.52804960366,0.032157683109,-0.870852381717,1.75057131207,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.7949810028,0.0940789539128,-0.973717288763,1.54774854043,0.138521003479,-0.952491915414,1.52926339135,0.0323211757046,-0.87234561314,1.75038728513,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.8175501823,0.0940789539128,-0.973717288763,1.54774854043,0.138521003479,-0.952491915414,1.52926339135,0.0323211757046,-0.87234561314,1.75038728513,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.8339941502,0.0940789539128,-0.973717288763,1.54774854043,0.138521003479,-0.952491915414,1.52926339135,0.0323218704898,-0.872352147423,1.75038652329,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.8630950451,0.0940789539128,-0.973717288763,1.54774854043,0.138521003479,-0.952491915414,1.52926339135,0.0323218704898,-0.872352147423,1.75038652329,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.8816809654,0.0940789539128,-0.973717288763,1.54774854043,0.138521003479,-0.952491915414,1.52926339135,0.0290317052261,-0.872057448888,1.76152242338,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.8974671364,0.0940789539128,-0.973717288763,1.54774854043,0.15390537956,-0.97779634707,1.52529736315,0.0290317052261,-0.872057448888,1.76152242338,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.9105331898,0.0970575512585,-0.987477977686,1.55819317729,0.15390537956,-0.97779634707,1.52529736315,0.0290317052261,-0.872057448888,1.76152242338,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.9361481667,0.0970575512585,-0.987477977686,1.55819317729,0.15390537956,-0.97779634707,1.52529736315,0.0269078424479,-0.870540694398,1.76633700142,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.9523901939,0.0970575512585,-0.987477977686,1.55819317729,0.15390537956,-0.97779634707,1.52529736315,0.0269078424479,-0.870540694398,1.76633700142,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.9781131744,0.0970575512585,-0.987477977686,1.55819317729,0.15390537956,-0.97779634707,1.52529736315,0.0233387721863,-0.866438968074,1.77322199982,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.9945549965,0.0970575512585,-0.987477977686,1.55819317729,0.152463730019,-0.991220438058,1.5426013153,0.0233387721863,-0.866438968074,1.77322199982,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,15.0170609951,0.105131642322,-0.992932515446,1.56921001559,0.152463730019,-0.991220438058,1.5426013153,0.0195133790327,-0.865613121024,1.78345769697,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,15.0342040062,0.105131642322,-0.992932515446,1.56921001559,0.152463730019,-0.991220438058,1.5426013153,0.0194861302838,-0.865607341259,1.78353074826,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,15.0455889702,0.105131642322,-0.992932515446,1.56921001559,0.152463730019,-0.991220438058,1.5426013153,0.0194861302838,-0.865607341259,1.78353074826,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,15.061674118,0.105131642322,-0.992932515446,1.56921001559,0.152463730019,-0.991220438058,1.5426013153,0.0194861302838,-0.865607341259,1.78353074826,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,15.0759110451,0.105131642322,-0.992932515446,1.56921001559,0.152463730019,-0.991220438058,1.5426013153,0.0137612599163,-0.862929199796,1.79841407445,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,15.1054470539,0.0995946710202,-0.995089814301,1.57911178208,0.133783450018,-0.996769568786,1.56845057387,0.0137612599163,-0.862929199796,1.79841407445,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,15.1209251881,0.097162927389,-0.996229081584,1.58445271204,0.133783450018,-0.996769568786,1.56845057387,0.00638196684177,-0.857769377549,1.81515042569,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,15.1505801678,0.097162927389,-0.996229081584,1.58445271204,0.133783450018,-0.996769568786,1.56845057387,0.00638196684177,-0.857769377549,1.81515042569,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
