number,x,y,theta,cmd_value 
0,0.429514169693,1.50277377398,-2.27803402056,0.00285981696853,1.48231936201,-2.26560990504,-0.0101325546247,1.50442241481,-2.27870324048,0.0021543372331,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.517976999283,1.50138581369,-2.28025922957,0.00294574311472,1.48176050942,-2.26694416728,-0.0110648605366,1.50442261785,-2.27870429348,0.0021543372331,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.690581083298,1.50603751659,-2.27376837086,0.00644980592553,1.48343023342,-2.2619921645,-0.00998152966924,1.50418744904,-2.27748463417,0.0021543372331,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.777150154114,1.50699893311,-2.27398619995,0.0150087049626,1.48362603919,-2.26265458952,-0.000898421925891,1.50418744904,-2.27748463417,0.0021543372331,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.914380073547,1.51121258778,-2.27258761166,0.0281414628359,1.4872787148,-2.26091306974,0.0137742107629,1.48234959161,-2.28070022339,0.0403170476229,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.01241612434,1.5237989107,-2.25893710528,0.0583489236415,1.50035807141,-2.2501558553,0.0457750454691,1.44649874335,-2.28259531315,0.0977773108285,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.28779411316,1.55883890398,-2.20075075191,0.183763843217,1.53493109814,-2.18676304563,0.166557969718,1.44649874335,-2.28259531315,0.0977773108285,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.38571214676,1.57232181892,-2.18405148444,0.233366541128,1.5496189315,-2.16700373886,0.215428609993,1.44640662065,-2.28260017993,0.0979249282376,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.45272302628,1.58887591456,-2.14505188824,0.303719934497,1.57047329951,-2.13020091272,0.286135306378,1.44640662065,-2.28260017993,0.0979249282376,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.55990409851,1.60584308251,-2.1245512686,0.376149150052,1.58369915043,-2.10069596501,0.356420524739,1.32316658579,-2.32224498846,0.30191781756,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.64428019524,1.6281005274,-2.08489654255,0.454025772351,1.6074632381,-2.05984373682,0.431189571393,1.27646735561,-2.34188891742,0.373054194941,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.72740721703,1.64155930627,-2.06611149897,0.500649961779,1.62393260724,-2.04088154561,0.476718018363,1.15863885454,-2.43951221063,0.558384387667,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.91798305511,1.66330609976,-2.03098812359,0.568092178971,1.64616972353,-2.00903918631,0.549197560505,1.15863885454,-2.43951221063,0.558384387667,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.00443911552,1.66330609976,-2.03098812359,0.568092178971,1.64616972353,-2.00903918631,0.549197560505,1.15832488929,-2.43977244977,0.558878634571,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.16576719284,1.72452541632,-1.93071464671,0.797471868479,1.70557835526,-1.90897635876,0.773073411838,1.15832488929,-2.43977244977,0.558878634571,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.23167705536,1.72452541632,-1.93071464671,0.797471868479,1.70557835526,-1.90897635876,0.773073411838,1.07768961915,-2.54647996796,0.709427000938,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,2.31383800507,1.72452541632,-1.93071464671,0.797471868479,1.70557835526,-1.90897635876,0.773073411838,1.04088340599,-2.65227555517,0.82594083645,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
