number,x,y,theta,cmd_value 
0,0.377805948257,1.50796138649,-2.32797992645,0.242251698001,1.47672844295,-2.26639992419,0.208012149604,1.50684015577,-2.34646545381,0.232586710801,[[0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57]]
0,0.448037862778,1.50808762529,-2.32882122226,0.242258690233,1.47405382242,-2.26390725146,0.207603515011,1.50747304406,-2.34163598868,0.232423207326,[[0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57]]
0,0.525953054428,1.5080063432,-2.33056065114,0.241429825573,1.46994740669,-2.26050054841,0.206804310832,1.50845098903,-2.34073915255,0.232378203563,[[0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57]]
0,0.596075057983,1.5080063432,-2.33056065114,0.241429825573,1.46994740669,-2.26050054841,0.206804310832,1.50844933309,-2.34074099339,0.232378597917,[[0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57]]
0,0.661536931992,1.50901764498,-2.3279041947,0.241991542223,1.47039503279,-2.25645655822,0.207217734032,1.50855389347,-2.3411444966,0.23237810345,[[0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57]]
0,0.727037906647,1.50937519468,-2.32813727241,0.24572603267,1.47210372931,-2.25501600587,0.210677952736,1.51052301548,-2.34066508491,0.234931585021,[[0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57]]
0,0.803630828857,1.50937519468,-2.32813727241,0.24572603267,1.47210372931,-2.25501600587,0.210677952736,1.51421277061,-2.3415110057,0.238021208445,[[0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57]]
0,0.944460868835,1.51321132308,-2.33314450702,0.246007666761,1.48319298627,-2.28537416486,0.219121020645,1.51422359353,-2.34151661555,0.238033027232,[[0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57]]
0,1.02074790001,1.51488720469,-2.338638655,0.245497241326,1.48922705895,-2.30174425592,0.221774086939,1.51496536763,-2.34375028339,0.239099683218,[[0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57]]
0,1.22347402573,1.52357105691,-2.34388096359,0.234689491669,1.51489977091,-2.32931603648,0.221851833582,1.52059298219,-2.35046805774,0.23765042936,[[0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57]]
0,1.30234789848,1.52357105691,-2.34388096359,0.234689491669,1.51489977091,-2.32931603648,0.221851833582,1.5205981994,-2.35046679177,0.237650114918,[[0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57], [0.3, 0.5, 1.57]]
