number,x,y,theta,cmd_value 
0,0.692152023315,-0.421722046462,-0.510052028759,3.13602415677,-0.449466391413,-0.48897350228,3.12270732303,-0.420682397227,-0.509736134683,3.13746778177,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.710063934326,-0.421722046462,-0.510052028759,3.13602415677,-0.449466391413,-0.48897350228,3.12270732303,-0.420682397227,-0.509736134683,3.13746778177,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.734699010849,-0.421722046462,-0.510052028759,3.13602415677,-0.449466391413,-0.48897350228,3.12270732303,-0.420682397227,-0.509736134683,3.13746778177,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.766844034195,-0.421722728104,-0.509611859642,3.13608754626,-0.449316404708,-0.488830736774,3.12149710684,-0.420682397227,-0.509736134683,3.13746778177,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.783339977264,-0.421722728104,-0.509611859642,3.13608754626,-0.449316404708,-0.488830736774,3.12149710684,-0.420682397227,-0.509736134683,3.13746778177,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.808145046234,-0.421722728104,-0.509611859642,3.13608754626,-0.449316404708,-0.488830736774,3.12149710684,-0.420350815701,-0.508886019348,3.13747640857,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.820719003677,-0.421722728104,-0.509611859642,3.13608754626,-0.449316404708,-0.488830736774,3.12149710684,-0.420350815701,-0.508886019348,3.13747640857,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.846389055252,-0.421722728104,-0.509611859642,3.13608754626,-0.449316404708,-0.488830736774,3.12149710684,-0.420672325348,-0.508035216889,3.1374678036,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.870306968689,-0.421167519614,-0.509471515832,3.13604185551,-0.449265693178,-0.489519596965,3.12222970235,-0.420672325348,-0.508035216889,3.1374678036,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.885277986526,-0.421167519614,-0.509471515832,3.13604185551,-0.449265693178,-0.489519596965,3.12222970235,-0.420670351488,-0.507325440813,3.13767190821,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.904909849167,-0.421167519614,-0.509471515832,3.13604185551,-0.449265693178,-0.489519596965,3.12222970235,-0.420670351488,-0.507325440813,3.13767190821,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.92668390274,-0.421167519614,-0.509471515832,3.13604185551,-0.449265693178,-0.489519596965,3.12222970235,-0.420667614327,-0.506869609272,3.13775392693,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.948745012283,-0.421167519614,-0.509471515832,3.13604185551,-0.450312741221,-0.484714681896,3.11912185876,-0.420667614327,-0.506869609272,3.13775392693,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.969097852707,-0.421950500874,-0.508171184513,3.13638184885,-0.451171632592,-0.480773219877,3.11657971422,-0.42098827475,-0.506043568525,3.13766466947,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,0.996249914169,-0.421950500874,-0.508171184513,3.13638184885,-0.451171632592,-0.480773219877,3.11657971422,-0.42098827475,-0.506043568525,3.13766466947,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.01112294197,-0.421950500874,-0.508171184513,3.13638184885,-0.451171632592,-0.480773219877,3.11657971422,-0.42098827475,-0.506043568525,3.13766466947,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.17066383362,-0.422543092417,-0.504452113482,-3.13394024357,-0.451481177518,-0.468777036879,3.13332283974,-0.420989075103,-0.506041511057,3.13766445781,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.20410990715,-0.422543092417,-0.504452113482,-3.13394024357,-0.451481177518,-0.468777036879,3.13332283974,-0.420989075103,-0.506041511057,3.13766445781,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.24004793167,-0.422543092417,-0.504452113482,-3.13394024357,-0.451481177518,-0.468777036879,3.13332283974,-0.420989075103,-0.506041511057,3.13766445781,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.28313994408,-0.424483960848,-0.506905667154,-3.10781684355,-0.452707471524,-0.48096624066,-3.11307473711,-0.430674853378,-0.517431258134,-3.10651921489,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.29925489426,-0.424483960848,-0.506905667154,-3.10781684355,-0.452707471524,-0.48096624066,-3.11307473711,-0.430674853378,-0.517431258134,-3.10651921489,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.33781194687,-0.424483960848,-0.506905667154,-3.10781684355,-0.452707471524,-0.48096624066,-3.11307473711,-0.437306024097,-0.525950786171,-3.08709791915,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.37019205093,-0.42932163131,-0.512729877677,-3.09017209791,-0.461492743421,-0.499110361992,-3.09562570287,-0.437306024097,-0.525950786171,-3.08709791915,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.38197898865,-0.42932163131,-0.512729877677,-3.09017209791,-0.461492743421,-0.499110361992,-3.09562570287,-0.444549798137,-0.535038985093,-3.06169016789,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.41070795059,-0.42932163131,-0.512729877677,-3.09017209791,-0.461492743421,-0.499110361992,-3.09562570287,-0.444549798137,-0.535038985093,-3.06169016789,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.45591688156,-0.42932163131,-0.512729877677,-3.09017209791,-0.46924047585,-0.508277978667,-3.07932835457,-0.444549798137,-0.535038985093,-3.06169016789,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.47464895248,-0.442288123316,-0.526047705519,-3.06563160809,-0.46924047585,-0.508277978667,-3.07932835457,-0.444549798137,-0.535038985093,-3.06169016789,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.50153803825,-0.442288123316,-0.526047705519,-3.06563160809,-0.46924047585,-0.508277978667,-3.07932835457,-0.455382973978,-0.545295751385,-3.02999636867,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.60799884796,-0.447262266825,-0.532548349299,-3.04342000277,-0.482966486511,-0.524177990027,-3.04227738922,-0.455382973978,-0.545295751385,-3.02999636867,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,1.62100791931,-0.447262266825,-0.532548349299,-3.04342000277,-0.482966486511,-0.524177990027,-3.04227738922,-0.477442781953,-0.572158783814,-2.95261041528,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
