number,x,y,theta,cmd_value 
0,9.22226119041,1.52141627019,-1.3876023226,2.49359710535,1.55569225022,-1.43929551809,2.50632084168,1.507873077,-3.42240358832,-0.108678832522,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.31209421158,1.52141627019,-1.3876023226,2.49359710535,1.55569225022,-1.43929551809,2.50632084168,1.50616284924,-3.42221564051,-0.109069521879,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.41153407097,1.52141627019,-1.3876023226,2.49359710535,1.55569225022,-1.43929551809,2.50632084168,1.50616284924,-3.42221564051,-0.109069521879,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.55555009842,1.52141627019,-1.3876023226,2.49359710535,1.55569225022,-1.43929551809,2.50632084168,1.50365861092,-3.42172461085,-0.109461556299,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.67912006378,1.52141627019,-1.3876023226,2.49359710535,1.55569225022,-1.43929551809,2.50632084168,1.50365861092,-3.42172461085,-0.109461556299,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.74379014969,1.52141627019,-1.3876023226,2.49359710535,1.55569225022,-1.43929551809,2.50632084168,1.50365147262,-3.42172320944,-0.109462657709,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.5814840794,1.52141627019,-1.3876023226,2.49359710535,1.55569225022,-1.43929551809,2.50632084168,1.5029945611,-3.42165097096,-0.10965810071,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.6633300781,1.52141627019,-1.3876023226,2.49359710535,1.55569225022,-1.43929551809,2.50632084168,1.50223494708,-3.42178045716,-0.109755780394,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.8574872017,1.52141627019,-1.3876023226,2.49359710535,1.55569225022,-1.43929551809,2.50632084168,1.48644366601,-3.42768630638,-0.111504251713,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,11.9236462116,1.19392803469,-1.35105997481,-2.85820474272,1.29464808432,-1.34954257494,-2.83492851635,1.48644366601,-3.42768630638,-0.111504251713,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
